customerID,gender,SeniorCitizen,Partner,StreamingTV,PhoneService,InternetService,PaperlessBilling,Churn
0311-UNPFF,Female,No,No,Yes,Yes,Fiber optic,Yes,1
6609-MXJHJ,Female,No,Yes,No internet service,Yes,No,Yes,0
2669-OIDSD,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
8400-WZICQ,Female,No,Yes,No,Yes,DSL,No,0
3834-XUIFC,Male,No,No,No,Yes,Fiber optic,Yes,1
9576-SYUHJ,Male,No,No,Yes,Yes,Fiber optic,Yes,0
0410-IPFTY,Female,No,Yes,No,Yes,Fiber optic,Yes,0
2831-EBWRN,Male,No,No,No,Yes,DSL,Yes,0
9430-NKQLY,Male,No,Yes,No internet service,Yes,No,Yes,0
8414-MYSHR,Male,Yes,No,Yes,Yes,Fiber optic,Yes,1
0247-SLUJI,Male,No,Yes,No internet service,Yes,No,No,0
9402-ORRAH,Female,Yes,No,Yes,Yes,Fiber optic,Yes,0
6483-OATDN,Male,No,Yes,No,Yes,DSL,Yes,0
1293-HHSHJ,Female,No,No,No internet service,Yes,No,No,0
4840-ORQXB,Female,Yes,No,Yes,Yes,Fiber optic,No,0
7599-FKVXZ,Male,No,Yes,Yes,Yes,Fiber optic,Yes,1
3982-DQLUS,Male,Yes,Yes,No,Yes,Fiber optic,Yes,0
8610-ZIKJJ,Female,No,Yes,No internet service,Yes,No,No,0
3756-VNWDH,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
7801-KICAO,Female,No,No,No,Yes,Fiber optic,Yes,0
7673-LPRNY,Female,No,No,Yes,Yes,DSL,Yes,0
8229-TNIQA,Female,No,No,No,Yes,DSL,Yes,1
6060-QBMGV,Male,No,Yes,No internet service,Yes,No,No,0
7339-POGZN,Female,No,No,No,Yes,DSL,No,0
2828-SLQPF,Male,No,No,No,Yes,DSL,Yes,0
4465-VDKIQ,Female,No,No,No,Yes,Fiber optic,No,0
2921-XWDJH,Female,Yes,Yes,No,Yes,Fiber optic,Yes,0
6221-AVQYL,Male,No,No,No,Yes,Fiber optic,Yes,1
2558-BUOZZ,Male,No,No,Yes,Yes,Fiber optic,No,0
9257-AZMTZ,Female,No,Yes,No internet service,Yes,No,No,0
0003-MKNFE,Male,No,No,No,Yes,DSL,No,0
0975-UYDTX,Female,No,Yes,Yes,Yes,DSL,Yes,0
7743-EXURX,Male,No,Yes,No,Yes,DSL,Yes,1
4682-BLBUC,Male,No,Yes,Yes,Yes,DSL,Yes,0
0975-VOOVL,Female,No,No,No,No,DSL,No,0
5968-VXZLG,Male,No,No,No,Yes,DSL,Yes,0
5569-KGJHX,Female,No,Yes,Yes,Yes,Fiber optic,Yes,1
4988-IQIGL,Male,Yes,No,No,Yes,Fiber optic,Yes,1
5201-FRKKS,Male,No,No,No,Yes,Fiber optic,No,0
9799-CAYJJ,Female,Yes,Yes,No,Yes,Fiber optic,Yes,0
7730-IUTDZ,Male,No,No,No,Yes,Fiber optic,Yes,1
0426-TIRNE,Female,No,No,No internet service,Yes,No,No,1
5443-SCMKX,Female,No,Yes,No,Yes,Fiber optic,Yes,0
8295-KMENE,Female,No,Yes,Yes,Yes,DSL,Yes,0
6738-ISCBM,Male,No,No,Yes,No,DSL,Yes,0
9821-BESNZ,Male,No,No,Yes,Yes,Fiber optic,Yes,0
3678-MNGZX,Male,No,Yes,No internet service,Yes,No,No,0
1335-NTIUC,Male,No,No,No,No,DSL,Yes,0
2916-BQZLN,Male,No,No,No,Yes,Fiber optic,Yes,0
4558-CGYCZ,Male,No,No,No internet service,Yes,No,No,0
2368-GAKKQ,Female,No,No,Yes,Yes,Fiber optic,Yes,0
8710-YGLWG,Male,No,No,No,Yes,DSL,Yes,0
3199-XGZCY,Female,No,No,No,Yes,Fiber optic,Yes,0
3785-KTYSH,Male,No,No,No internet service,Yes,No,No,0
6814-ZPWFQ,Male,Yes,No,No internet service,Yes,No,No,0
4063-EIKNQ,Male,No,Yes,No internet service,Yes,No,No,0
6993-YCOBK,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
5206-HPJKM,Male,No,No,No,Yes,DSL,Yes,0
7587-RZNME,Male,No,No,No,Yes,DSL,Yes,1
0748-RDGGM,Male,No,Yes,Yes,Yes,Fiber optic,Yes,1
8393-JMVMB,Male,No,No,No internet service,Yes,No,No,0
5019-GQVCR,Male,Yes,No,Yes,Yes,Fiber optic,Yes,0
6036-TTFYU,Female,No,Yes,No internet service,Yes,No,No,0
2550-AEVRU,Female,No,Yes,No,Yes,DSL,No,0
0969-RGKCU,Male,No,Yes,No internet service,Yes,No,No,0
0378-CJKPV,Female,No,Yes,Yes,Yes,Fiber optic,No,0
4706-AXVKM,Female,Yes,No,No,Yes,Fiber optic,Yes,1
5889-JTMUL,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
9026-RNUJS,Male,Yes,No,No,Yes,DSL,No,1
3746-EUBYR,Male,No,Yes,No,Yes,Fiber optic,Yes,1
2332-EFBJY,Male,No,No,No internet service,Yes,No,Yes,1
2880-FPNAE,Male,Yes,Yes,No,Yes,Fiber optic,Yes,0
1703-MGIAB,Female,No,No,Yes,Yes,DSL,Yes,0
4311-QTTAI,Female,No,No,No internet service,Yes,No,No,0
9474-PHLYD,Female,No,No,No,Yes,DSL,Yes,1
4318-RAJVY,Female,No,No,No internet service,Yes,No,Yes,0
2165-VOEGB,Female,No,No,Yes,Yes,Fiber optic,Yes,1
3612-YUNGG,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
2254-DLXRI,Female,No,No,No,Yes,Fiber optic,Yes,0
5062-CJJKH,Male,No,Yes,No,Yes,DSL,No,0
9028-LIHRP,Male,No,Yes,Yes,Yes,Fiber optic,No,0
2219-MVUSO,Male,No,No,No,Yes,DSL,Yes,1
1053-MXTTK,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
1530-ZTDOZ,Female,No,Yes,Yes,No,DSL,No,0
1301-LOPVR,Male,No,Yes,No,No,DSL,Yes,0
0853-TWRVK,Male,No,Yes,No,Yes,Fiber optic,No,0
8914-RBTSB,Male,No,Yes,Yes,Yes,Fiber optic,No,1
6212-ATMLK,Female,No,No,Yes,Yes,Fiber optic,Yes,0
8200-LGKSR,Male,No,Yes,Yes,Yes,DSL,No,0
1568-BEKZM,Male,Yes,Yes,Yes,Yes,DSL,No,0
0670-ANMUU,Male,No,No,No,Yes,Fiber optic,No,0
6897-RWMUB,Male,No,Yes,No,Yes,DSL,Yes,0
0963-ZBDRN,Male,No,No,Yes,Yes,Fiber optic,Yes,1
7594-RQHXR,Female,No,No,No,Yes,Fiber optic,Yes,1
6999-CHVCF,Male,No,No,No,Yes,Fiber optic,Yes,0
6134-KWTBV,Male,No,No,No internet service,Yes,No,No,0
1077-HUUJM,Female,No,No,No,Yes,Fiber optic,Yes,0
6331-EWIEB,Male,No,No,Yes,Yes,Fiber optic,Yes,1
0895-LNKRC,Male,No,Yes,No internet service,Yes,No,No,0
2045-BMBTJ,Female,Yes,No,Yes,No,DSL,Yes,0
8417-GSODA,Male,No,Yes,Yes,Yes,Fiber optic,No,0
5171-EPLKN,Male,No,No,No internet service,Yes,No,No,0
4452-QIIEB,Male,No,No,No,Yes,DSL,No,0
5998-VVEJY,Male,No,No,No,Yes,Fiber optic,Yes,1
1624-NALOJ,Male,Yes,No,No,Yes,Fiber optic,Yes,1
6741-EGCBI,Male,Yes,No,No,Yes,Fiber optic,Yes,0
7820-ZYGNY,Male,No,No,No,Yes,Fiber optic,No,0
4317-VTEOA,Male,No,No,No,Yes,DSL,Yes,1
9677-AVKED,Female,No,No,Yes,Yes,DSL,Yes,0
1670-SVOWZ,Female,No,Yes,No,Yes,Fiber optic,Yes,1
2227-JRSJX,Female,No,No,Yes,Yes,Fiber optic,Yes,0
9847-HNVGP,Male,No,No,No internet service,Yes,No,No,0
6696-YDAYZ,Male,No,Yes,No internet service,Yes,No,No,0
8980-WQFWL,Female,No,No,No,Yes,DSL,Yes,0
1730-ZMAME,Female,Yes,No,No,Yes,Fiber optic,Yes,0
6506-EYCNH,Female,No,Yes,No internet service,Yes,No,Yes,0
4634-JLRJT,Female,No,No,No internet service,Yes,No,Yes,0
9501-UKKNL,Male,No,No,Yes,No,DSL,Yes,0
2560-QTSBS,Female,No,Yes,No internet service,Yes,No,Yes,0
7541-YLXCL,Male,No,No,No,Yes,DSL,Yes,1
4795-WRNVT,Female,No,No,Yes,Yes,DSL,No,0
6080-TCMYC,Male,No,Yes,No,Yes,Fiber optic,Yes,0
0260-ZDLGK,Female,No,No,Yes,Yes,DSL,Yes,1
7860-UXCRM,Male,No,Yes,Yes,Yes,DSL,No,0
6357-JJPQT,Female,No,No,Yes,Yes,Fiber optic,Yes,0
2292-XQWSV,Male,No,Yes,Yes,No,DSL,No,0
9552-TGUZV,Male,No,Yes,No,Yes,Fiber optic,Yes,0
5913-INRQV,Male,Yes,Yes,Yes,Yes,Fiber optic,No,0
8722-NGNBH,Male,No,No,No,No,DSL,No,1
6210-KBBPI,Male,Yes,No,Yes,Yes,Fiber optic,Yes,1
9643-YBLUR,Male,No,Yes,No,Yes,DSL,Yes,0
8734-FNWVH,Male,No,Yes,No,Yes,DSL,No,0
9447-YPTBX,Female,No,Yes,No internet service,Yes,No,Yes,0
0133-BMFZO,Female,No,No,No,Yes,Fiber optic,Yes,1
6128-CZOMY,Female,No,No,No,Yes,DSL,Yes,1
9540-JYROE,Male,No,No,No,Yes,Fiber optic,Yes,1
9026-LHEVG,Female,No,No,No,No,DSL,No,0
2260-USTRB,Female,Yes,No,No,Yes,Fiber optic,Yes,1
3656-TKRVZ,Female,No,No,No,Yes,DSL,No,1
7011-CVEUC,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
6185-TASNN,Male,Yes,No,No,Yes,DSL,No,0
7925-PNRGI,Female,No,Yes,Yes,Yes,DSL,No,0
8623-TMRBY,Male,Yes,Yes,No,Yes,Fiber optic,Yes,1
1552-CZCLL,Female,No,Yes,No internet service,Yes,No,No,0
3038-PQIUY,Female,No,No,No,Yes,DSL,Yes,0
1501-SGHBW,Male,No,No,No,Yes,DSL,No,1
9313-CDOGY,Male,No,Yes,No internet service,Yes,No,No,0
8148-BPLZQ,Male,No,No,No,Yes,DSL,Yes,0
2623-DRYAM,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
9987-LUTYD,Female,No,No,No,Yes,DSL,No,0
3208-YPIOE,Male,No,No,No,Yes,Fiber optic,No,1
4488-KQFDT,Female,No,No,Yes,Yes,Fiber optic,Yes,0
2612-RANWT,Female,No,No,Yes,Yes,Fiber optic,Yes,1
5693-PIPCS,Male,No,No,Yes,Yes,Fiber optic,Yes,0
0491-KAPQG,Male,No,No,No,Yes,Fiber optic,Yes,0
1925-LFCZZ,Male,Yes,No,Yes,No,DSL,Yes,0
8039-EQPIM,Male,No,Yes,Yes,No,DSL,No,0
6900-PXRMS,Male,Yes,Yes,Yes,Yes,Fiber optic,No,1
8707-RMEZH,Female,Yes,Yes,No,Yes,Fiber optic,No,0
3346-BRMIS,Female,Yes,Yes,Yes,No,DSL,Yes,1
3209-ZPKFI,Male,No,Yes,No,Yes,DSL,No,0
6479-VDGRK,Female,No,Yes,Yes,Yes,DSL,No,0
9373-WSLOY,Male,Yes,Yes,Yes,No,DSL,Yes,0
2933-FILNV,Female,No,Yes,No,No,DSL,Yes,1
3569-JFODW,Female,No,Yes,Yes,Yes,DSL,No,0
9819-FBNSV,Male,Yes,Yes,No,Yes,Fiber optic,Yes,0
9544-PYPSJ,Female,Yes,Yes,No,Yes,Fiber optic,Yes,0
1591-XWLGB,Female,No,Yes,No internet service,Yes,No,No,0
0396-UKGAI,Male,No,No,No,Yes,DSL,Yes,0
3243-ZHOHY,Female,No,No,No internet service,Yes,No,No,0
5186-EJEGL,Male,No,No,Yes,Yes,DSL,Yes,0
7527-QNRUS,Male,No,Yes,No internet service,Yes,No,Yes,0
9986-BONCE,Female,No,No,No internet service,Yes,No,No,1
2722-JMONI,Female,Yes,Yes,No,Yes,DSL,Yes,1
2203-GHNWN,Female,No,Yes,No,Yes,Fiber optic,Yes,0
3878-AVSOQ,Female,Yes,No,No,Yes,Fiber optic,Yes,0
3258-SYSWS,Male,Yes,No,Yes,Yes,Fiber optic,No,0
5296-PSYVW,Female,No,Yes,No internet service,Yes,No,No,0
6319-QSUSR,Female,No,No,No internet service,Yes,No,No,0
4083-EUGRJ,Male,No,No,No internet service,Yes,No,No,1
7579-OOPEC,Female,Yes,Yes,No,Yes,DSL,No,1
0512-FLFDW,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
1771-OADNZ,Male,Yes,Yes,No,Yes,Fiber optic,Yes,1
0487-CRLZF,Female,No,No,Yes,Yes,DSL,Yes,0
2107-FBPTK,Female,Yes,No,Yes,Yes,Fiber optic,Yes,0
9451-WLYRI,Female,No,Yes,No internet service,Yes,No,No,0
8219-VYBVI,Male,No,No,No internet service,Yes,No,No,0
1991-VOPLL,Female,No,No,No internet service,Yes,No,No,0
9738-QLWTP,Male,No,No,No,Yes,Fiber optic,No,0
1016-DJTSV,Male,Yes,No,No,Yes,Fiber optic,Yes,0
9419-IPPBE,Female,No,Yes,No,Yes,Fiber optic,Yes,0
0174-QRVVY,Male,No,Yes,No internet service,Yes,No,No,0
5699-BNCAS,Male,Yes,No,No internet service,Yes,No,Yes,0
2900-PHPLN,Female,Yes,Yes,No internet service,Yes,No,Yes,0
0612-RTZZA,Female,Yes,No,No,No,DSL,No,1
8106-GWQOK,Male,No,Yes,Yes,No,DSL,Yes,0
8751-EDEKA,Female,No,Yes,No,Yes,Fiber optic,No,0
6878-GGDWG,Female,No,Yes,No internet service,Yes,No,No,0
4039-PIMHX,Male,Yes,Yes,No,Yes,DSL,No,0
8450-LUGUK,Female,No,Yes,No internet service,Yes,No,Yes,0
3604-WLABM,Female,No,No,No,Yes,DSL,No,0
0795-GMVQO,Male,No,Yes,Yes,Yes,Fiber optic,No,0
2259-OUUSZ,Male,No,No,No,No,DSL,Yes,0
1142-IHLOO,Female,No,No,Yes,Yes,Fiber optic,No,0
6410-LEFEN,Female,No,No,No,Yes,DSL,No,1
4633-MKHYU,Female,No,No,Yes,Yes,Fiber optic,Yes,0
6257-RJOHI,Male,No,No,No,Yes,DSL,Yes,0
1545-JFUML,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
3194-ORPIK,Female,No,Yes,Yes,Yes,Fiber optic,Yes,1
7826-VVKWT,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
1353-GHZOS,Male,No,Yes,Yes,Yes,DSL,Yes,0
2587-EKXTS,Male,No,No,Yes,Yes,Fiber optic,Yes,0
5442-BXVND,Female,No,Yes,No internet service,Yes,No,No,0
8816-VXNZD,Female,No,No,No,Yes,Fiber optic,Yes,1
9378-FXTIZ,Female,No,Yes,Yes,Yes,DSL,Yes,1
1723-HKXJQ,Male,No,No,Yes,Yes,Fiber optic,Yes,1
7825-GKXMW,Female,No,No,No,Yes,DSL,No,1
9753-OYLBX,Female,No,No,No internet service,Yes,No,No,0
2364-UFROM,Male,No,No,Yes,Yes,DSL,No,0
6656-JWRQX,Female,No,No,No,No,DSL,No,0
6473-ULUHT,Male,No,Yes,Yes,Yes,DSL,No,0
1240-KNSEZ,Male,No,No,No internet service,Yes,No,Yes,1
0836-SEYLU,Male,No,Yes,Yes,No,DSL,No,1
4433-JCGCG,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
3716-BDVDB,Male,No,No,No,Yes,Fiber optic,Yes,1
7688-AWMDX,Male,No,Yes,No,Yes,DSL,No,0
2842-BCQGE,Male,No,No,No,Yes,Fiber optic,Yes,0
7244-QWYHG,Male,No,Yes,Yes,No,DSL,Yes,0
5899-MQZZL,Female,No,No,No,Yes,Fiber optic,Yes,1
6849-OYAMU,Male,No,Yes,Yes,Yes,Fiber optic,No,1
5312-UXESG,Female,No,No,Yes,Yes,Fiber optic,No,0
9488-HGMJH,Female,Yes,No,No,Yes,Fiber optic,Yes,1
6038-GCYEC,Female,No,No,Yes,No,DSL,Yes,1
2150-WLKUW,Female,No,Yes,Yes,Yes,DSL,No,0
7159-FVYPK,Female,No,Yes,Yes,Yes,DSL,Yes,0
7032-LMBHI,Female,No,No,Yes,Yes,DSL,No,0
1150-WFARN,Female,No,Yes,Yes,Yes,Fiber optic,Yes,1
6088-BXMRG,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
3144-AUDBS,Female,No,Yes,No,Yes,DSL,Yes,1
4821-SJHJV,Female,No,Yes,Yes,Yes,Fiber optic,No,0
7346-MEDWM,Female,No,No,No,Yes,Fiber optic,Yes,0
1137-DGOWI,Female,No,Yes,No,Yes,DSL,No,0
5616-PRTNT,Male,No,No,No internet service,Yes,No,Yes,1
3812-LRZIR,Female,No,Yes,No internet service,Yes,No,No,0
4818-QIUFN,Female,Yes,No,No,Yes,Fiber optic,Yes,1
9483-GCPWE,Male,No,No,No internet service,Yes,No,No,0
4227-OJHAL,Female,No,Yes,Yes,Yes,DSL,Yes,0
9220-CXRSC,Female,No,Yes,No,Yes,DSL,No,0
4993-JCRGJ,Male,No,No,No,Yes,Fiber optic,Yes,0
9537-JALFH,Male,No,Yes,No internet service,Yes,No,No,0
6698-OXETB,Male,No,No,No internet service,Yes,No,No,0
2103-ZRXFN,Male,No,No,No,Yes,DSL,No,0
3724-BSCVH,Male,No,Yes,No internet service,Yes,No,No,0
4877-TSOFF,Female,No,Yes,No,Yes,DSL,Yes,0
9209-NWPGU,Male,No,No,Yes,Yes,DSL,No,0
6961-VCPMC,Male,Yes,Yes,No,Yes,Fiber optic,Yes,1
7306-YDSOI,Male,No,Yes,No,Yes,DSL,Yes,0
5288-AHOUP,Male,Yes,No,No,Yes,Fiber optic,Yes,0
6688-UZPWD,Female,No,Yes,Yes,Yes,Fiber optic,Yes,1
0655-YDGFJ,Male,No,No,No,Yes,DSL,No,0
8468-EHYJA,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
6823-SIDFQ,Male,No,No,No internet service,Yes,No,No,0
1097-FSPVW,Female,No,No,No,Yes,DSL,No,0
2839-RFSQE,Female,No,No,No internet service,Yes,No,No,1
8328-SKJNO,Male,No,No,No,No,DSL,No,0
7010-ZMVBF,Female,No,Yes,No internet service,Yes,No,No,0
5201-CBWYG,Male,No,Yes,No internet service,Yes,No,No,0
0968-GSIKN,Female,No,No,No,Yes,Fiber optic,Yes,1
1965-DDBWU,Male,No,No,No,Yes,Fiber optic,Yes,1
9057-SIHCH,Female,No,No,Yes,Yes,Fiber optic,Yes,1
6352-GIGGQ,Male,No,No,Yes,Yes,DSL,Yes,0
3635-QQRQD,Male,No,No,No internet service,Yes,No,Yes,0
6771-XWBDM,Female,No,Yes,Yes,Yes,Fiber optic,Yes,1
2897-DOVND,Male,No,No,No,Yes,Fiber optic,Yes,0
3082-YVEKW,Female,No,Yes,Yes,Yes,DSL,Yes,0
0191-EQUUH,Female,No,No,No,No,DSL,No,0
7134-HBPBS,Female,Yes,No,Yes,Yes,Fiber optic,Yes,0
3489-HHPFY,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
2926-JEJJC,Female,No,No,No internet service,Yes,No,Yes,0
8601-QACRS,Female,No,No,No,Yes,DSL,Yes,1
4950-BDEUX,Male,No,No,Yes,No,DSL,No,0
5789-LDFXO,Male,No,No,No internet service,Yes,No,No,0
0508-OOLTO,Female,No,Yes,No,Yes,Fiber optic,Yes,0
2984-TBYKU,Male,No,Yes,No,Yes,Fiber optic,Yes,0
9822-WMWVG,Female,No,No,Yes,Yes,Fiber optic,Yes,0
2391-SOORI,Male,No,No,No,Yes,DSL,No,1
9040-KZVWO,Male,No,No,No,Yes,Fiber optic,No,0
2645-QTLMB,Male,No,No,Yes,Yes,Fiber optic,Yes,1
4806-HIPDW,Female,No,Yes,No,Yes,Fiber optic,Yes,1
1548-ARAGG,Female,No,Yes,No,Yes,DSL,Yes,0
6339-RZCBJ,Male,No,No,Yes,Yes,DSL,No,0
4424-TKOPW,Male,Yes,No,Yes,Yes,Fiber optic,Yes,1
4415-WNGVR,Female,Yes,Yes,Yes,Yes,DSL,Yes,0
2522-AHJXR,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
0412-UCCNP,Male,No,No,No,Yes,DSL,Yes,0
1816-FLZDK,Male,No,No,No,No,DSL,No,0
7096-UCLNH,Male,No,No,No internet service,Yes,No,No,0
8443-ZRDBZ,Male,No,No,No,Yes,Fiber optic,Yes,1
9136-ALYBR,Male,No,No,No,No,DSL,Yes,1
4615-PIVVU,Female,No,No,No,Yes,DSL,No,0
8885-QSQBX,Female,No,No,No,Yes,DSL,No,0
7479-NITWS,Male,No,No,Yes,Yes,Fiber optic,Yes,1
8617-ENBDS,Male,No,No,No,Yes,Fiber optic,Yes,0
9385-NXKDA,Female,No,Yes,Yes,Yes,DSL,Yes,0
0430-IHCDJ,Male,No,No,No,Yes,DSL,Yes,0
2959-MJHIC,Male,No,Yes,Yes,Yes,Fiber optic,Yes,1
6674-KVJHG,Female,No,No,No internet service,Yes,No,No,0
1814-DKOLC,Female,No,No,No internet service,Yes,No,No,0
4201-JMNGR,Female,Yes,No,No,Yes,DSL,Yes,1
9351-HXDMR,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
3537-HPKQT,Female,No,Yes,No,Yes,Fiber optic,Yes,0
2129-ALKBS,Female,No,Yes,No internet service,Yes,No,Yes,0
5821-MMEIL,Female,No,Yes,No internet service,Yes,No,No,0
5960-WPXQM,Male,No,No,Yes,Yes,Fiber optic,Yes,1
0684-AOSIH,Male,No,Yes,Yes,Yes,Fiber optic,Yes,1
8260-NGFNY,Female,No,No,No,No,DSL,No,1
1309-XGFSN,Male,Yes,Yes,Yes,Yes,DSL,Yes,0
1866-RZZQS,Male,Yes,No,Yes,Yes,Fiber optic,Yes,1
6968-URWQU,Male,No,Yes,Yes,Yes,DSL,Yes,0
4742-TXUEX,Female,No,Yes,No internet service,Yes,No,No,0
9631-XEYKE,Male,No,No,No,Yes,DSL,No,0
8631-NBHFZ,Male,Yes,Yes,Yes,Yes,DSL,No,1
1335-MXCSE,Male,No,Yes,No,Yes,DSL,Yes,0
8873-TMKGR,Male,No,No,No internet service,Yes,No,No,0
8800-JOOCF,Female,No,No,Yes,Yes,Fiber optic,Yes,0
1469-LBJQJ,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
4958-XCBDQ,Male,Yes,No,Yes,Yes,Fiber optic,Yes,1
8337-UPOAQ,Male,Yes,Yes,No,Yes,Fiber optic,Yes,1
0064-YIJGF,Male,No,Yes,No,Yes,Fiber optic,Yes,0
2386-OWURY,Female,No,No,Yes,Yes,Fiber optic,Yes,0
1725-IQNIY,Male,No,Yes,Yes,Yes,Fiber optic,No,1
0310-VQXAM,Male,No,No,No internet service,Yes,No,No,0
6598-RFFVI,Male,No,No,No internet service,Yes,No,No,1
3453-RTHJQ,Male,No,No,No,Yes,Fiber optic,Yes,0
6712-OAWRH,Female,Yes,No,Yes,Yes,Fiber optic,Yes,1
6278-FEPBZ,Female,No,No,No internet service,Yes,No,No,0
4280-DLSHD,Male,No,Yes,No,Yes,DSL,Yes,0
1508-DFXCU,Male,No,No,Yes,Yes,Fiber optic,Yes,0
8614-VGMMV,Female,No,No,No,Yes,DSL,Yes,1
7868-BGSZA,Male,No,Yes,Yes,Yes,DSL,Yes,0
2800-QQUSO,Male,No,No,Yes,Yes,Fiber optic,Yes,0
2930-UOTMB,Female,No,No,No,Yes,DSL,No,1
7973-DZRKH,Female,No,No,No,Yes,Fiber optic,Yes,0
5914-DVBWJ,Female,Yes,No,No,Yes,Fiber optic,Yes,1
7698-YFGEZ,Male,No,No,No internet service,Yes,No,No,0
2533-QVMSK,Male,No,Yes,Yes,Yes,Fiber optic,Yes,1
9773-PEQBZ,Male,No,No,No,Yes,Fiber optic,No,0
8644-XLFBW,Male,Yes,No,No,Yes,Fiber optic,Yes,1
0650-BWOZN,Female,Yes,No,No,Yes,Fiber optic,Yes,0
8625-AZYZY,Male,No,Yes,Yes,Yes,Fiber optic,Yes,1
7785-RDVIG,Female,No,Yes,No internet service,Yes,No,No,0
9602-WCXPI,Male,No,No,No internet service,Yes,No,No,0
2903-YYTBW,Male,No,Yes,No,Yes,DSL,No,0
3620-MWJNE,Male,No,No,No,Yes,DSL,Yes,0
8573-JGCZW,Male,No,No,No internet service,Yes,No,Yes,0
6837-HAEVO,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
6701-YVNQG,Male,No,Yes,Yes,Yes,DSL,Yes,0
9306-CPCBC,Female,No,No,No,Yes,Fiber optic,Yes,1
4304-XUMGI,Male,Yes,Yes,No,Yes,DSL,Yes,0
9504-YAZWB,Female,No,No,No internet service,Yes,No,No,0
8819-ZBYNA,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
6174-NRBTZ,Male,No,No,No,No,DSL,Yes,0
9481-IEBZY,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,0
1833-VGRUM,Female,Yes,No,No,Yes,Fiber optic,Yes,1
6137-NICCO,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
9065-ZCPQX,Male,No,Yes,No,Yes,DSL,No,0
6402-EJMWF,Male,No,No,No,Yes,DSL,Yes,0
3620-EHIMZ,Female,No,Yes,No internet service,Yes,No,No,0
6870-ECSHE,Female,No,No,No internet service,Yes,No,No,0
8747-UDCOI,Female,No,Yes,No internet service,Yes,No,No,0
8374-XGEJJ,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
2656-TABEH,Male,No,Yes,Yes,Yes,Fiber optic,Yes,1
6946-LMSQS,Male,Yes,Yes,No,Yes,Fiber optic,Yes,1
4626-OZDTJ,Female,No,Yes,Yes,Yes,DSL,Yes,0
9169-BSVIN,Male,No,No,Yes,Yes,DSL,No,0
2325-ZUSFD,Female,No,Yes,Yes,Yes,DSL,Yes,1
8194-PEEBY,Female,No,Yes,No internet service,Yes,No,No,0
6872-HXFNF,Female,No,Yes,No,Yes,DSL,No,0
3932-CMDTD,Female,No,No,Yes,Yes,Fiber optic,Yes,1
7714-YXSMB,Female,No,No,Yes,Yes,Fiber optic,Yes,0
8387-UGUSU,Female,No,Yes,No internet service,Yes,No,No,0
1080-BWSYE,Male,Yes,Yes,No internet service,Yes,No,No,0
4039-HEUNW,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,1
1194-HVAIF,Female,No,Yes,Yes,Yes,Fiber optic,No,0
0812-WUPTB,Male,Yes,Yes,No,Yes,Fiber optic,No,1
3594-UVONA,Female,No,No,Yes,Yes,DSL,Yes,1
0004-TLHLJ,Male,No,No,No,Yes,Fiber optic,Yes,1
1767-TGTKO,Female,No,Yes,No,Yes,DSL,Yes,0
8439-LTUGF,Male,No,No,No internet service,Yes,No,Yes,0
8805-JNRAZ,Female,No,No,No,Yes,DSL,No,0
5089-IFSDP,Female,No,Yes,Yes,Yes,Fiber optic,Yes,1
6418-HNFED,Male,No,Yes,Yes,Yes,DSL,Yes,0
0206-OYVOC,Female,No,Yes,No internet service,Yes,No,Yes,0
7291-CDTMJ,Male,No,No,No internet service,Yes,No,Yes,0
7128-GGCNO,Male,No,No,No,Yes,Fiber optic,No,0
0237-YFUTL,Female,No,Yes,Yes,Yes,Fiber optic,Yes,0
7691-KGKGP,Male,No,Yes,Yes,Yes,DSL,No,0
6710-HSJRD,Male,No,Yes,Yes,Yes,Fiber optic,Yes,0
3675-EQOZA,Male,No,No,No internet service,Yes,No,No,0
0840-DCNZE,Male,No,No,Yes,Yes,DSL,Yes,0
1732-FEKLD,Female,No,No,Yes,Yes,Fiber optic,Yes,0
9862-KJTYK,Male,No,No,No,No,DSL,Yes,0
